id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
0,-0.5935408745744035,-0.027197191933518883,0.13058553473197443,-3.4063638974412043,0.19127409135610784,-0.92189405403024,-0.7855747873223191,0.8140652944333455,0.13412620740811945,-0.13568423124886947,-1.6230864834433971,-0.25436776608765954,0.05771475815673682,-0.2163007188177446,-0.561705183057241
1,-0.8186886708363965,0.7558857655472105,0.06889215683769512,-1.905134335530548,0.9593841884891168,-1.2272049212694933,-0.4908529040623629,1.7704099723906015,-0.24339542058281466,0.3280881219396196,5.0432177411630086e-05,0.02992558413641802,0.5287692909543016,0.7816006111978043,0.2704973377890822
2,-0.5348347109081274,0.038125019256494475,-0.1919179543148557,-2.9017219658919196,0.2899661650661563,-1.3902194597574835,0.24171478972167132,1.3201072304738932,0.6021273341771498,0.26399176268014773,-1.4150803613521474,1.282465271901704,1.4608647928460523,0.6508694825031097,-1.0039090592688191
3,-1.5219851617085172,0.9497058545377675,0.2941826946290496,-2.3510974154275024,1.5466995125686147,-0.8390642331518547,-0.4811036610964407,1.524393051527833,0.247040918807511,-0.9343744232428601,-1.9410069836085007,-0.04226290280060552,0.24534158467921335,0.4586754889741027,-0.4922351628899756
4,-0.7775420561039209,0.12703386214445955,1.0385514789489472,-3.0379190504427815,0.3841528969759245,-0.6733414393827771,0.16302794986284586,2.0092911441567183,0.3264886506192354,-0.3568728018442669,-0.6359842666019087,0.31998629506658005,0.12711852152206515,0.7766018798899258,-0.6790190484184998
5,-0.8659638042476144,-0.3425434736439398,-0.22390024054221458,-3.8272906220727183,0.969718897992913,-1.0299109251559269,-0.2763553092301799,0.12456729329353311,0.397080779132459,-0.18041234531708972,-0.08543044107088837,0.9884747138862625,0.7541461656302394,0.8526477719274999,-0.29314766215756116
6,-1.0841647631292644,0.48200731982863454,0.6215852330096074,-2.391003006097174,0.047238330021040054,-0.9731210226072273,0.8420403674680796,0.9769657653665662,-0.16616557811413496,-0.05030015324636597,-1.4209154058475257,-0.14033144254339985,-0.3541600617638435,0.7269313805312596,-1.0567309507903433
7,0.6479008757142022,0.12262119401590148,2.185391378275929,-0.03734451070245104,2.7570587651517853,0.5813339817246157,-1.681953075130208,-0.07739668443320517,0.4221740458997722,0.6596899590436633,-1.0786210280980761,-1.7316680299067886,4.081646380051997,0.42935322539477455,1.5887243403480527
8,2.015472142488003,-0.9655430558408761,2.25479920793117,-0.2909365069317519,1.8989524062580194,1.9237212723956594,-0.865083457110212,0.9124382058572313,0.7043522600900642,0.7114309569344203,-0.3003337923717478,-0.30832296168331497,4.082149090140039,0.6092890350079848,2.4647016943399853
9,1.3540771916835201,-0.8122478480402454,2.167003072374075,-0.46665234293063307,2.6999204245125044,0.47779575674880026,-0.7404110207058129,0.2743700133018331,-1.1407896491784721,1.3931545994082934,-1.6859933348816651,-0.8717603231671569,3.1255781669784586,0.9247225638033079,1.7251958130327911
10,2.3823695339660462,-0.5941577132708035,1.191838647683825,0.1645072344090987,0.6507360456393154,2.412260619414028,-0.8565033101334638,1.3042418774246054,0.21323010345006266,0.38341167238163515,-1.4229747658287166,-0.2970230073852326,1.0335743457788875,0.5168934608904707,2.492624540362089
11,1.845435642984602,0.3136431849775179,1.7519305333960622,0.4463775896722345,1.1624487507645824,1.663614678826698,0.011969684209978237,-0.1133435280696186,-0.04621228306349862,1.4972883155087708,-0.16334779781472852,-0.9451330775976649,2.5144864267676295,0.13567048594234543,1.3533046195489757
12,1.9110923559068562,0.9628871154458317,3.681891717452234,1.1174570844198106,1.375747053757778,1.4528366037003033,-1.6999383240573254,0.06551846213975472,0.044709074682698274,1.3374326363281464,-1.362069634083685,-0.877322617078842,3.002753466811965,1.390549807139095,0.35735611484458984
13,1.0751606106644263,0.4508921909474476,0.8046407241232504,-0.35032392061020223,-0.24694997327040485,-0.020472452054693197,1.3084036731398292,-0.4856235512717423,0.03340340053681379,0.1564051865233333,-0.7170410502950567,-0.23274887457507176,-1.2011955961051601,-2.196803756603042,1.1293194341806496
14,0.30972639279385633,1.239658668961537,1.0279648784210744,0.4195761201993586,-0.4311317311207523,0.1262219706203341,1.4263525423942058,-1.7272477478804487,0.7087017777268133,0.1624752060709117,-0.2141091414019594,2.5835742825165866,0.03993520013260238,-1.4864476452540627,1.3168722187549637
15,0.009077658211707806,0.5845024618783792,1.0032368147554653,0.5733075455874571,-0.5490537978868254,0.018985468580459908,1.289917321078799,-1.3046361240173003,0.13195824804655865,-0.06318988298008879,-0.18003544142177746,0.12368728473057977,-1.2946691835572597,-2.6143619296660714,0.5897316289847323
16,1.1901526044805164,0.7097474548929693,-0.5421711611387098,0.053451211260953424,-0.04713140831485013,0.4302680920122196,1.4007388662251006,0.4872152565773167,0.31625110090097797,1.4332081199541602,-0.346526846479312,0.8779111965005291,-0.10708584158839829,-2.316955093591002,0.27323324804435145
17,0.5474707437600718,0.5736150645105799,1.8003857091785451,0.9317016073796015,-0.4723559572222331,0.16455089252668517,1.0019686637847256,-1.5681380323346163,0.6000640484077655,-0.18220137998224675,-0.5725288559016312,1.473151763675429,-0.3988746368014553,-2.598004747646437,0.5912118753572556
18,0.39090425885362406,-0.8680597148631805,1.072963165856799,0.4778724360613046,0.12013511212697858,0.5614036952819973,2.204786823204357,-0.9034051254346057,1.3786530340710337,0.2626750079797498,-0.8861848773277619,0.862041867188423,-0.4730321212437607,-1.7504756725445623,0.40934639972996945
19,-0.29883749519289193,0.5879383421414908,0.6864634846071465,-0.3535488897290306,0.8769040638545024,-0.03250013249170847,2.303101291544534,-1.4626232905643342,-1.778240410240015,0.07623207033359913,-1.8676510152975645,-0.9824264388829604,-0.39134044211612873,-2.9310260809786275,0.15924201084646253
20,-0.12570797516981752,0.33069640090039026,1.175126641537139,1.2973631130490508,0.9706634918975846,-0.4478386256750926,1.7612671480328677,-1.396775464748254,0.10334395688297446,-0.5027816395533704,-1.2134041995065048,-1.0866706806355388,-0.16634969870120875,-1.9364495293877493,1.3316334770309515
21,-0.28055017413787875,0.4125787582206278,0.5434893955364914,0.32141050464742993,1.6891854022882118,-0.3255053373053953,1.5909845149029094,-0.7595263983413074,0.7100149250601774,-1.2905232263658821,-1.7640115887266399,-1.1231930636934118,-0.10069600794442714,-1.7907702263396723,0.27149884563699456
22,0.029033165964063884,0.3910957245639676,1.5469971160582783,-0.23351632567856473,2.2016021912079964,-0.09356881080684183,2.8510809266494723,-0.9347974891279592,0.5188116008657404,-0.17972465059423293,-1.0778866747082645,-0.6445999222205274,-0.20036536065068133,-0.7298775359462881,-0.39546910001656677
